?wdx_Source	?sourceName	?intxnLabel	?intxnType	?wdx_Target	?targetName
<http://www.wikidata.org/entity/Q107553353>	"Ceratostomella pilifera"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107553353>	"Ceratostomella pilifera"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107553354>	"Ceratostomella pini"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107554696>	"Cercospora adiniana"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107554701>	"Cercospora aegles-marmelos"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107554702>	"Cercospora aeglicola"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q234126>	"Aegle marmelos"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107555469>	"Cercospora caudata"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107555508>	"Cercospora chamaecyparidis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q917187>	"Chamaecyparis obtusa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107555946>	"Cercospora cryptomeriae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107555949>	"Cercospora cryptomeriicola"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107556878>	"Cercospora flagellifera"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q15536499>	"Galactia eggersii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107556936>	"Cercospora galactiae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q15536499>	"Galactia eggersii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107557445>	"Cercospora ilicicola"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q117068>	"Ilex paraguariensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107559414>	"Cercospora sissoo"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q83170>	"Dalbergia melanoxylon"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107559739>	"Cercospora thujina"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q33482>	"Platycladus orientalis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107560001>	"Cercospora yerbae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q117068>	"Ilex paraguariensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107560435>	"Cercosporella theae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107561816>	"Chaetasbolisia indica"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q909828>	"Shorea robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107562204>	"Chaetomella pseudocircinoseta"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3011274>	"Eucalyptus microcorys"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107562567>	"Chaetomium olivaceum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q161097>	"Musa textilis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107563024>	"Chaetopsina splendida"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107563576>	"Chalara alabamensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q82308342>	"Quercus sartorii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q10756453>	"Dolichogyna chilensis"^^<http://www.w3.org/2001/XMLSchema#string>	"pollinates"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002455>	<http://www.wikidata.org/entity/Q1072851>	"Eucryphia cordifolia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107565964>	"Chloridium preussii"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107566069>	"Chloroscypha chamaecyparidis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q161360>	"Chamaecyparis lawsoniana"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107566069>	"Chloroscypha chamaecyparidis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q917187>	"Chamaecyparis obtusa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107566099>	"Chloroscypha thujopsidis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107566099>	"Chloroscypha thujopsidis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1683350>	"Thuja standishii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107566099>	"Chloroscypha thujopsidis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q917187>	"Chamaecyparis obtusa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107567072>	"Chrysoporthe deuterocubensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q140557>	"Eucalyptus marginata"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107567072>	"Chrysoporthe deuterocubensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107567085>	"Chrysoporthe zambiensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107568580>	"Cirrenalia japonica"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1166864>	"Abies homolepis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107568603>	"Cirsosia moulmeinensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3029292>	"Dipterocarpus tuberculatus"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107568621>	"Cistella japonica"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q147388>	"Cryptomeria japonica"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107568621>	"Cistella japonica"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q917187>	"Chamaecyparis obtusa"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107569367>	"Cladophialophora eucalypti"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q15397208>	"Eucalyptus dunnii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107569493>	"Cladosporium angustiterminale"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q2700663>	"Banksia grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107569527>	"Cladosporium asperulatum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q15402098>	"Protea susannae"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107569650>	"Cladosporium fraxinicola"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107569650>	"Cladosporium fraxinicola"^^<http://www.w3.org/2001/XMLSchema#string>	"parasiteOf"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002444>	<http://www.wikidata.org/entity/Q156907>	"Fraxinus excelsior"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107570101>	"Clasterosporium proteae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q15587320>	"Protea acaulos"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107570331>	"Claudopus nidulans"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107573553>	"Clitocybe epichysium"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q1137143>	"Tsuga canadensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107576166>	"Coccomyces keteleeriae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q311957>	"Keteleeria fortunei"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107576179>	"Coccomyces martinae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q162822>	"Eucalyptus camaldulensis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107576179>	"Coccomyces martinae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q2137116>	"Eucalyptus viminalis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107576179>	"Coccomyces martinae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q3280527>	"Eucalyptus robusta"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107576179>	"Coccomyces martinae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107576805>	"Codinaea assamica"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q82308342>	"Quercus sartorii"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107577004>	"Codinaea septata"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579277>	"Coleophoma taxi"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q2065540>	"Taxus brevifolia"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579389>	"Coleosporium cimicifugatum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q146021>	"Pinus peuce"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579389>	"Coleosporium cimicifugatum"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579477>	"Coleosporium jonesii"^^<http://www.w3.org/2001/XMLSchema#string>	"adjacentTo"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002220>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579510>	"Coleosporium neocacaliae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q146021>	"Pinus peuce"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579510>	"Coleosporium neocacaliae"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579596>	"Coleosporium yamabense"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q146021>	"Pinus peuce"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107579596>	"Coleosporium yamabense"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q261309>	"Pinus monticola"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107580250>	"Colletogloeopsis gauchensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107580257>	"Colletogloeopsis zuluensis"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107581223>	"Colletotrichum karsti"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q482510>	"Eucalyptus grandis"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107582262>	"Colletotrichum siamense"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q2367347>	"Ensete superbum"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.wikidata.org/entity/Q107582262>	"Colletotrichum siamense"^^<http://www.w3.org/2001/XMLSchema#string>	"hasHost"^^<http://www.w3.org/2001/XMLSchema#string>	<http://purl.obolibrary.org/obo/RO_0002454>	<http://www.wikidata.org/entity/Q36071>	"Pistacia vera"^^<http://www.w3.org/2001/XMLSchema#string>
